0|731180206141145000|PqnPrinciipe| @_vivianassis foooooda seee|BR1495
0|731180268699156000|brunaerror| eu nunca tive tanto ódio de uma sexta feira na vida|BR1584
0|731179741252849000|carneirorayanne| Essa filha da puta n faz uma força pra cantar esse carvalho pora|BR0842
0|731180034929655000|marielaeuzebio| @brunobit11 poxa, eu ia por sua causa..|BR1233
0|731179638848901000|2Ptremballa| qnd vem uma mina aq em casa me chamar minha irmã pergunta logo se é minha namorada e fala várias merda p mina kkkkkkkkkkkkkkkkkkkkkkkkkkkk|BR0715
0|731179372854579000|cristinagabis| só tô querendo um pouquinho de paz pra poder ficar assistindo minhas séries sem ninguém me incomodando|BR0331
0|731179200166670000|gheringerp| A pessoa fala que não está bem e demora pra responder (sem preocupada fico)|BR0101
0|731179262686941000|_adreacn| af n tenho árvore de dinheiro n|BR0192
0|731180023735029000|valeumaduda| af porra queria ir|BR1218
0|731180410789564000|Fabio_Bongiolo| Não acredito que eu faço parte de grupos no whatsapp em que as pessoas combinam de ir pro posto|BR1783
0|731180471556669000|luantrepou| ?? Manda geral se foder ??|BR1882
0|731179935658807000|dehsculpe| @lucasfresno vc soube q eles abriram pro Maroon 5 em Salvador? eu só soube mt depois Q rolou, vacilo|BR1097
0|731179802691031000|Occhi_Jack| Quer cargo melhor pra mulher do que primeira dama e mulher de ministro? Quero. Quero respeito e igualdade|BR0920
0|731179210568503000|lafeernandes| aquela preguiça de arrumar o quarto|BR0122
0|731180224667385000|niquesteffane| O menino matou a lagartixa, enrolou no papel e amassou a bichinha todinha|BR1526
0|731180049873932000|_tlacerda| Hj vou no pião c a mi, cansei de ficar em casa.|BR1253
0|731180194111889000|pami_lessa| Não sei q tanta dor nas costas q eu tenho, pareço véia|BR1475
0|731179839915495000|beyoncerealeza| @marilynrmonroe Eu não acredito que você gosta deles, esperava mais https://t.co/KQm2aIsilt|BR0980
0|731180408558227000|letferreirax| estou bem triste|BR1782
0|731180196682973000|Rachel_Barrosrj| @Rachel_Barrosrj só não acerto a minha vida! https://t.co/27wMslk3GS|BR1481
0|731179192298164000|anaajuubs_1| Mas eu preciso estudar hoje, me ajudem|BR0078
0|731179195938787000|inusitad4| so filme chato em cartaz acho|BR0092
0|731180320674971000|_thaiinapereira| Saudades das minhas tardes com a Mayara ??|BR1666
0|731180368959815000|paalomag| Hoje estou irritada no último|BR1729
0|731179305682784000|beaproenca| Minha cabeça vai explodir|BR0242
0|731179608675078000|_marceeely| Quase coloquei fogo em tudo ??|BR0687
0|731180393756565000|moreira_sassa| Vou tomar vacina daqui a pouco, não estou preparada|BR1762
0|731180154786070000|fxxkyoongi| sinto-me destruída #????? #BTS https://t.co/BFeAfJIQys|BR1415
0|731179850761969000|tamivibes| Qual é a doença desse povo que segue depois para de seguir ?|BR0999
0|731179965509713000|barbarabalier| Papai é o tipo de homem que não me esquece nem quando eu tô cagando, crl doido|BR1142
0|731179780603838000|RibThaiane| Sempre ! Pq essa porra de caracteres me irrita https://t.co/PzC7cegfgS|BR0895
0|731179170496184000|linnecristina_| Essa mina é loucaaaaa|BR0051
0|731180355105984000|tassiolorin| Meu ramal não para de tocar, já to boladao|BR1719
0|731179201395621000|pablodefreitas_| Eu odeio o centro da cidade|BR0105
0|731179830704738000|davidjc13| Vadão além da campanha ridícula indicou figuras como: Fábio Bahia, Marino, Rodriguinho acho que Roger...|BR0966
0|731179513388879000|adrianylimaa| Não sei lidar com saudadesss, muito menos ciúmes kkkkk ??|BR0540
0|731179591344246000|Geanlucaas_| Quase morri quando te vi entrando no motel, levou minha vida e destruiu meu céu|BR0657
0|731180281118523000|caiiovitors| Cheid sono|BR1605
0|731179768490692000|aawrick| Ou você toma coragem ou você toma no cu|BR0878
0|731179860492754000|_miihmotta| Me arrependi cara|BR1017
0|731179438134677000|fre4kscen3| @perreng eu achava que era choro dos cara ter ficado reclamando dele n ter ganhado o grammy, estava errado|BR0427
0|731180121281974000|DaniiiBruum| @MathRodrig ja vou ter que subir o ultimo andar do meu vô,vou ter que subir o ultimo andarr do teu bloco tambem? as perna cansa paizinho|BR1369
0|731180444021080000|rafaoliveiiraa_| Hoje estou um poço de ignorância!|BR1841
0|731179891715149000|bejostorn| EU TU NOIS TA NA MERDA|BR1051
0|731179463946477000|jabexxx| Tem que tomar no cu bem tomado.|BR0465
0|731179511346298000|Marceloxavier02| Muito lamentável viver num País onde a pessoa nem pode ir e vim da escola|BR0533
0|731179702837231000|drumoont| que vontade de chorar depois dessa derrotaaaa ????|BR0795
0|731180431547224000|valeumaduda| aryane tem dificuldade em responder no privado|BR1821
0|731179389241729000|rantighieri| N consigo ver ngm como inimigo ainda n encontrei alguem com altura p isso e se a carapuça serviu normal crianças smp levam td p lado pessoal|BR0358
0|731180236499525000|MyAirChris| levei pouco mais de uma hora pra resolver umas coisas de química, chorei|BR1540
0|731180449817628000|aquino_dani| Preguiça tá em 1000%|BR1848
0|731180156358918000|Meliisoares| Terror da ex é ver a atual atuando bem, fazendo o que ela não fez|BR1422
0|731179800761634000|chanbaekills| @semiunicorn eu odeio exatas, com certeza vou seguir alguma carreira de humanas #?????|BR0915
0|731180081440276000|sgiani_| tô lascada p tirar isso da minha perna https://t.co/bbd9ct2MkG|BR1309
0|731180520546177000|llopesafa| Temer está fazendo mais merda que estagiário|BR1954
0|731180400408711000|GabrielAzambuj3| Perigosos é né mais é o jeito|BR1773
0|731179553515798000|PedreiroMarciao| Ta complicado ! https://t.co/NYO2IY5guc|BR0593
0|731179732906180000|talitaarocha| Em dias como hoje, eu me arrependo de nao ter feito carteira.|BR0833
